opening,eco,n2019,share2019,white_short_rate,black_short_rate,weapon_side,trickiness,soundness,low_winrate,punish_gap,surprise
"Nimzowitsch Defense: Scandinavian Variation, Bogoljubov Variation, Heinola-Deppe Gambit",B00,5847,2.8316543702144248e-05,0.14862322558577049,0.11629895672994699,white,0.14862322558577049,0.3782051282051282,0.5307278391390541,0.1525227109339259,10.472064341002591
"Nimzowitsch Defense: Scandinavian Variation, Bogoljubov Variation, Nimzowitsch Gambit",B00,6202,3.0035779723054324e-05,0.13592389551757497,0.07787810383747178,white,0.13592389551757497,0.4971698113207547,0.5336842105263158,0.03651439920556104,10.413121229517868
"Nimzowitsch Defense: Scandinavian Variation, Bogoljubov Variation, Vehre Variation",B00,21328,0.0001032897629689298,0.11304388597149287,0.10272880720180046,white,0.11304388597149287,0.49414715719063546,0.49447674418604654,0.0003295869954110797,9.177972286759772
"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",B00,128504,0.0006223343820592345,0.11107047251447426,0.1074207806760879,white,0.11107047251447426,0.446109785202864,0.5064288415479642,0.06031905634510021,7.3820330179406595
"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation, Marshall Gambit",B00,25782,0.00012486012138339028,0.13385307578931038,0.12667752695679155,white,0.13385307578931038,0.3862559241706161,0.49842236970949844,0.11216644553888233,8.988316476175212
Nimzowitsch Defense: Williams Variation,B00,142261,0.0006889584100582765,0.08341007022304076,0.06133796332093828,white,0.08341007022304076,0.4700943396226415,0.5208078335373317,0.05071349391469021,7.280329651532641
Nimzowitsch-Larsen Attack,A06,120177,0.0005820074008025636,0.06809123209932016,0.06164241077743662,white,0.06809123209932016,0.4884526558891455,0.5005534312738982,0.012100775384752682,7.449027394158079
Nimzowitsch-Larsen Attack: Polish Variation,A01,5483,2.6553721415915326e-05,0.09265000911909539,0.06073317526901331,white,0.09265000911909539,0.5028089887640449,0.5609452736318408,0.05813628486779587,10.536340653774213
Old Benoni Defense,A43,789699,0.003824447792892015,0.0727416395360764,0.07975823699916045,black,0.07975823699916045,0.46357607981360893,0.48794053735123544,0.024364457537626505,5.5663411899970505
Old Benoni Defense #2,A43,135346,0.0006554696295382957,0.09462414847871381,0.06226264536816751,white,0.09462414847871381,0.5021032504780115,0.5464866156787763,0.0443833652007648,7.3301585875832265
Old Benoni Defense: Mujannah Formation,A43,6861,3.322726292806768e-05,0.07360443084098528,0.055677015012388864,white,0.07360443084098528,0.4851680949241925,0.5481049562682215,0.06293686134402904,10.312139846487371
Old Indian Defense,A41,418374,0.00202615112961192,0.061356585256253975,0.056949045590787194,white,0.061356585256253975,0.4840638851755435,0.5105639535611858,0.026500068385642284,6.20161728086767
Old Indian Defense: Janowski Variation,A53,6819,3.302386035657972e-05,0.06716527350051327,0.058806276580143715,white,0.06716527350051327,0.47752808988764045,0.4946236559139785,0.01709556602633805,10.318280216657609
"Old Indian Defense: Janowski Variation, Fianchetto Variation #2",A53,9100,4.407055715572305e-05,0.06054945054945055,0.05747252747252747,white,0.06054945054945055,0.45492227979274613,0.5401588702559577,0.08523659046321153,10.029718636673321
Old Indian Defense: Normal Variation,A55,13449,6.513240914146365e-05,0.03516990110788906,0.031229087664510373,white,0.03516990110788906,0.49714959701199135,0.47435897435897434,-0.022790622653017012,9.639088296354712
Old Indian Defense: Tartakower-Indian,A54,9476,4.58914944623771e-05,0.05360911777121148,0.05413676656817223,black,0.05413676656817223,0.4370651486401012,0.4444444444444444,0.007379295804343211,9.989230763899586
Old Indian Defense: Two Knights Variation,A54,15203,7.362688796027005e-05,0.0786029073209235,0.050384792475169374,white,0.0786029073209235,0.530658838878017,0.5490887713109935,0.018429932432976526,9.516500273397426
Old Indian Defense: Ukrainian Variation,A54,23576,0.00011417664346190401,0.05671021377672209,0.06489650492025789,black,0.06489650492025789,0.5121341005754316,0.4316432174143881,-0.08049088316104352,9.077763804760732
Old Indian: Czech Variation,A53,20845,0.00010095063339681834,0.039769728951787,0.045046773806668265,black,0.045046773806668265,0.44892874937717986,0.43736878936319107,-0.01155996001398879,9.200878938863365
"Old Indian: Czech Variation, with Nc3",A53,28748,0.00013922421726513475,0.044455266453318494,0.046542368164741894,black,0.046542368164741894,0.4428538968416269,0.4637096774193548,0.02085578057772791,8.879424850589928
Owen Defense,B00,2271385,0.011000132139027691,0.09202402939175877,0.06864974453912481,white,0.09202402939175877,0.5037526361493612,0.4964673316541222,-0.007285304495238953,4.509847993617036
Owen Defense: Smith Gambit,B00,69741,0.00033774996995574515,0.10245049540442494,0.08938787800576418,white,0.10245049540442494,0.5205091937765205,0.4852797816338468,-0.03522941214267372,7.993204670078092
Paleface Attack,A45,54267,0.00026281065111754095,0.07101921978366227,0.06919490666519247,white,0.07101921978366227,0.45628505443747935,0.4655997529974785,0.009314698559999168,8.244076742808517
Petrov's Defense,C42,371005,0.0017967469294020912,0.09035996819449872,0.10054311936496813,black,0.10054311936496813,0.4760469543147208,0.4732733527388198,-0.002773601575901008,6.321777510590556
Petrov's Defense #2,C42,284857,0.001379539197770088,0.122745798769207,0.13316857230118972,black,0.13316857230118972,0.4244264507422402,0.4822246787109622,0.05779822796872197,6.5860057502342935
Petrov's Defense #3,C42,11332,5.487995095479709e-05,0.08198023296858455,0.24417578538651605,black,0.24417578538651605,,0.6012866137421298,,9.810362468227854
Petrov's Defense #4,C42,23138,0.0001120554452163868,0.11370905004754084,0.08228887544299421,white,0.11370905004754084,,0.5607215202083534,,9.096516762589427
Petrov's Defense #5,C42,35310,0.00017100344760094294,0.10116114415179836,0.08077032002265647,white,0.10116114415179836,0.49221949221949224,0.5256905256905257,0.03347103347103342,8.67382684025583
Petrov: Modern Attack,C43,104060,0.0005039540854532462,0.14802998270228715,0.11426100326734576,white,0.14802998270228715,0.537380550871276,0.48509092972451556,-0.052289621146760445,7.593025394333967
Philidor Defense,C41,706343,0.003420761489345592,0.10956150198982648,0.06842143264674527,white,0.10956150198982648,0.5245345016429354,0.5310313286073634,0.006496826964427993,5.677892094988781
Philidor Defense #2,C41,1542835,0.007471823961467029,0.07870835183282723,0.06585409327633869,white,0.07870835183282723,0.5029946198355497,0.49673429264115215,-0.006260327194397564,4.896616138093967
Philidor Defense #3,C41,2084767,0.010096356398886293,0.10145882009836112,0.07000782341623789,white,0.10145882009836112,0.5134715375784996,0.5181597931718527,0.004688255593353063,4.595580672807307
Philidor Defense #4,C41,310133,0.0015019488024588853,0.06327930275075531,0.061483299100708405,white,0.06327930275075531,0.48901192504258945,0.47100034455036177,-0.018011580492227675,6.500991812466892
Philidor Defense: Bird Gambit,C41,28425,0.000137659954632025,0.12802110817941953,0.055549692172383466,white,0.12802110817941953,0.5126973232669869,0.532399299474606,0.019701976207619043,8.890724010559525
Philidor Defense: Exchange Variation,C41,275769,0.00133552675563479,0.07786952122972488,0.07174120368859443,white,0.07786952122972488,0.4878156519178385,0.48884729967153007,0.001031647753691578,6.618429491444375
Philidor Defense: Exchange Variation #2,C41,439223,0.0021271211346822138,0.08596999701746037,0.0658276092099002,white,0.08596999701746037,0.5289147851420247,0.5093854924848458,-0.019529292657178954,6.152985793430244
Philidor Defense: Exchange Variation #3,C41,142153,0.0006884353748744503,0.09724029742601281,0.07319578200952495,white,0.09724029742601281,0.5059377100604974,0.4848998708010336,-0.021037839259463786,7.2810891078547
Philidor Defense: Hanham Variation,C41,84815,0.0004107521214464451,0.07557625420031834,0.06396274243942698,white,0.07557625420031834,0.4861051115910727,0.48956884561891517,0.0034637340278424467,7.797520636248438
"Philidor Defense: Hanham Variation, Schlechter Variation",C41,5936,2.8747563436963956e-05,0.060141509433962265,0.058793800539083556,white,0.060141509433962265,0.46490701859628075,0.5238095238095238,0.058902505213243084,10.456957544331045
Philidor Defense: Larsen Variation,C41,28933,0.0001401201571633555,0.09276604569177065,0.06795009159091694,white,0.09276604569177065,0.5217391304347826,0.4810895551636292,-0.04064957527115337,8.873010238001621
Philidor Defense: Lion Variation,C41,77232,0.00037402827145613214,0.05682877563704164,0.06055779987569919,black,0.06055779987569919,0.47199164102861785,0.4885654885654886,0.016573847536870745,7.8911791712779875
Philidor Defense: Lopez Countergambit,C41,73523,0.00035606588722639844,0.12888483875793968,0.08984943487072072,white,0.12888483875793968,0.4970622796709753,0.5236986881083369,0.026636408437361536,7.940394767758135
Philidor Defense: Morphy Gambit,C41,59533,0.00028831345924743517,0.12828179329111586,0.06220079619706717,white,0.12828179329111586,0.49286005711954306,0.5255428839243869,0.0326828268048438,8.151462269541653
Philidor Defense: Nimzowitsch Variation,C41,60306,0.00029205703514648726,0.14210857957748815,0.08106987696083308,white,0.14210857957748815,0.48890784982935154,0.5614853448909131,0.07257749506156153,8.138561448925467
Philidor Defense: Nimzowitsch Variation #2,C41,31020,0.0001502273277989592,0.10976789168278529,0.08684719535783365,white,0.10976789168278529,0.5149501661129569,0.5098943529790315,-0.005055813133925335,8.803360892447731
"Philidor Defense: Nimzowitsch Variation, Klein Variation",C41,30671,0.0001485371492882617,0.15144599132731246,0.08539010791953311,white,0.15144599132731246,0.5012106537530266,0.5509634180396538,0.049752764286627116,8.814675467449886
Philidor Defense: Philidor Countergambit,C41,34373,0.0001664656330894141,0.1246327059028889,0.10013673522823147,white,0.1246327059028889,0.49742268041237114,0.5107200820022209,0.013297401589849711,8.7007216777202
"Philidor Defense: Philidor Countergambit, Zukertort Variation",C41,14072,6.814954728520161e-05,0.15058271745309834,0.07511370096645821,white,0.15058271745309834,0.5442708333333334,0.5364356435643565,-0.007835189768976902,9.593806042760868
Philidor Defense: Steinitz Variation,C41,46296,0.00022420774880014882,0.05965958182132366,0.04907551408329013,white,0.05965958182132366,0.48920532843362424,0.49956509133082055,0.010359762897196312,8.402937485924587
Pirc Defense,B07,282157,0.001366463318174434,0.049862310699362415,0.0700638297118271,black,0.0700638297118271,0.484113815903519,0.5165166268601874,0.032402810956668415,6.595529396590233
Pirc Defense #2,B07,189561,0.0009180284489006612,0.07574342823682087,0.05518012671382826,white,0.07574342823682087,0.4685279488394126,0.5241386251551649,0.05561067631575223,6.9932821777361
Pirc Defense #3,B07,168852,0.0008177364524019942,0.06890057565205032,0.05761850614739535,white,0.06890057565205032,0.5017924332651913,0.47442069452468066,-0.02737173874051063,7.1089704586020055
Pirc Defense #4,B07,1154981,0.005593478700469688,0.07772768556365862,0.0604789169691969,white,0.07772768556365862,0.48764037794674386,0.4987958043667369,0.011155426419993009,5.1861538775919875
Pirc Defense #5,B07,455752,0.0022071697323994607,0.07085871263318647,0.05435412241745511,white,0.07085871263318647,0.4939429373246024,0.5198637164882002,0.02592077916359775,6.116044248276164
Pirc Defense: Austrian Attack,B09,40714,0.00019717457846572616,0.0840251510536916,0.055853023529989686,white,0.0840251510536916,0.5210059171597633,0.5297321833862915,0.008726266226528168,8.53142103655127
Pirc Defense: Austrian Attack #2,B09,21867,0.00010590009596969186,0.06411487629761742,0.062880139022271,white,0.06411487629761742,0.48687031082529475,0.4879518072289157,0.0010814964036209296,9.153014399127938
"Pirc Defense: Austrian Attack, Dragon Formation",B09,14867,7.199966738836644e-05,0.07432568776484832,0.08085020515235085,black,0.08085020515235085,0.4666666666666667,0.4065040650406504,-0.06016260162601628,9.53884905856491
"Pirc Defense: Austrian Attack, Kurajica Variation",B09,7987,3.8680389011292304e-05,0.05734318267184174,0.0686114936772255,black,0.0686114936772255,0.44505160898603524,0.41365461847389556,-0.03139699051213968,10.160177830260873
"Pirc Defense: Austrian Attack, Ljubojevic Variation",B09,5310,2.571589653811971e-05,0.07005649717514124,0.05725047080979284,white,0.07005649717514124,0.47794779477947796,0.5609756097560976,0.08302781497661965,10.568401214942277
"Pirc Defense: Austrian Attack, Unzicker Attack",B09,14411,6.979129661221151e-05,0.07542849212407189,0.05308444937894664,white,0.07542849212407189,0.5314285714285715,0.5159235668789809,-0.015505004549590584,9.570001246339901
"Pirc Defense: Austrian Attack, Weiss Variation",B09,31388,0.0001520095217586632,0.05533962023703326,0.05693258570154199,black,0.05693258570154199,0.44640936790536506,0.4627906976744186,0.016381329769053543,8.791567395930898
Pirc Defense: Bayonet Attack,B07,6416,3.1072164253969126e-05,0.09226932668329177,0.049096009975062346,white,0.09226932668329177,0.531055900621118,0.7446808510638298,0.2136249504427118,10.379198179631912
Pirc Defense: Byrne Variation,B07,86063,0.0004167960835706585,0.09982222325505734,0.059746929574846334,white,0.09982222325505734,0.5384558931454572,0.5097325128720331,-0.028723380273424026,7.782913463992828
Pirc Defense: Classical Variation,B08,364165,0.0017636213677597675,0.07559759998901597,0.05881125314074664,white,0.07559759998901597,0.49440989887569875,0.4842402095743438,-0.010169689301354923,6.340385988564001
Pirc Defense: Classical Variation #2,B07,15118,7.321523989892539e-05,0.10087313136658288,0.05410768620187856,white,0.10087313136658288,0.5199652777777778,0.5229188619599578,0.002953584182180058,9.52210696332614
"Pirc Defense: Classical Variation, Quiet System",B08,28058,0.0001358826035906898,0.0698552997362606,0.04590491125525697,white,0.0698552997362606,0.4914021164021164,0.5112676056338028,0.019865489231686406,8.903719253899544
"Pirc Defense: Classical Variation, Quiet System, Chigorin Line",B08,6619,3.2055276682827566e-05,0.03792113612328146,0.03444629098051065,white,0.03792113612328146,0.4818624796968056,0.47368421052631576,-0.00817826917048986,10.34804874905934
"Pirc Defense: Classical Variation, Quiet System, Czech Defense",B08,6841,3.313040456069246e-05,0.049700336208156705,0.038006139453296305,white,0.049700336208156705,0.49143173023770037,0.5311004784688995,0.03966874823119915,10.315059130417264
"Pirc Defense: Classical Variation, Schlechter Variation",B08,47163,0.0002284065590258644,0.059877446303246186,0.04410236838199436,white,0.059877446303246186,0.49930651872399445,0.4904522613065327,-0.008854257417461764,8.384383363318639
Pirc Defense: Kholmov System,B07,37601,0.00018209857358377388,0.0820190952368288,0.05725911544905721,white,0.0820190952368288,0.5223057644110276,0.4972895863052782,-0.02501617810574941,8.610962404409255
Pirc Defense: Roscher Gambit,B07,32990,0.00015976787698541794,0.07723552591694453,0.08820854804486208,black,0.08820854804486208,0.5,0.4959954233409611,-0.0040045766590389165,8.741788564955634
Pirc Defense: Sveshnikov System,B07,7611,3.685945170463825e-05,0.04440940743660492,0.043358297201419,white,0.04440940743660492,0.4914456800684346,0.5,0.008554319931565413,10.208398480910871
